open_time,open,high,low,close,volume,close_time
1729856700000,0.5015,0.5015,0.5015,0.5015,0.0,1729856999999
1729857000000,0.5015,0.5015,0.5015,0.5015,0.0,1729857299999
1729857300000,0.5271,0.5271,0.5015,0.5015,84132.0,1729857599999
1729857600000,0.5015,0.5015,0.5015,0.5015,99.7,1729857899999
1729857900000,0.5015,0.5015,0.5015,0.5015,0.0,1729858199999
1729858200000,0.5015,0.5015,0.5015,0.5015,0.0,1729858499999
1729858500000,0.5015,0.5015,0.5015,0.5015,0.0,1729858799999
1729858800000,0.5015,0.5015,0.5015,0.5015,0.0,1729859099999
1729859100000,0.5015,0.5015,0.5015,0.5015,0.0,1729859399999
1729859400000,0.5015,0.5015,0.5015,0.5015,0.0,1729859699999
1729859700000,0.5015,0.5015,0.5015,0.5015,21773.2,1729859999999
1729860000000,0.5015,0.5015,0.5015,0.5015,0.0,1729860299999
1729860300000,0.5015,0.5015,0.5015,0.5015,0.0,1729860599999
1729860600000,0.5015,0.5015,0.5015,0.5015,0.0,1729860899999
1729860900000,0.5015,0.5015,0.5015,0.5015,0.0,1729861199999
1729861200000,0.5015,0.5015,0.5015,0.5015,0.0,1729861499999
1729861500000,0.5015,0.5015,0.5015,0.5015,0.0,1729861799999
1729861800000,0.5015,0.5015,0.5015,0.5015,0.0,1729862099999
1729862100000,0.5015,0.5015,0.5015,0.5015,0.0,1729862399999
1729862400000,0.5015,0.5015,0.5015,0.5015,0.0,1729862699999
1729862700000,0.5015,0.5015,0.5015,0.5015,0.0,1729862999999
1729863000000,0.5015,0.5015,0.5015,0.5015,0.0,1729863299999
1729863300000,0.5015,0.5015,0.5015,0.5015,0.0,1729863599999
1729863600000,0.5015,0.5015,0.5015,0.5015,0.0,1729863899999
1729863900000,0.5015,0.5015,0.5015,0.5015,0.0,1729864199999
1729864200000,0.5015,0.5015,0.5015,0.5015,0.0,1729864499999
1729864500000,0.5015,0.5015,0.5015,0.5015,0.0,1729864799999
1729864800000,0.5015,0.5015,0.5015,0.5015,0.0,1729865099999
1729865100000,0.5015,0.5015,0.5015,0.5015,0.0,1729865399999
1729865400000,0.5263,0.5263,0.5015,0.5015,9500.2,1729865699999
1729865700000,0.5015,0.5015,0.5015,0.5015,0.0,1729865999999
1729866000000,0.5015,0.5015,0.5015,0.5015,0.0,1729866299999
1729866300000,0.5258,0.5258,0.5015,0.5015,10046.8,1729866599999
1729866600000,0.5266,0.5274,0.5015,0.5269,5494.7,1729866899999
1729866900000,0.5267,0.5267,0.5267,0.5267,35.0,1729867199999
1729867200000,0.51,0.51,0.5015,0.5015,189.8,1729867499999
1729867500000,0.5262,0.5263,0.5257,0.5259,100.0,1729867799999
1729867800000,0.5015,0.5259,0.5015,0.5257,50225.0,1729868099999
1729868100000,0.5257,0.5257,0.5257,0.5257,0.0,1729868399999
1729868400000,0.5257,0.5257,0.5257,0.5257,0.0,1729868699999
1729868700000,0.5257,0.5257,0.5257,0.5257,0.0,1729868999999
1729869000000,0.5257,0.5257,0.5257,0.5257,0.0,1729869299999
1729869300000,0.5257,0.5257,0.5257,0.5257,0.0,1729869599999
1729869600000,0.5257,0.5257,0.5257,0.5257,0.0,1729869899999
1729869900000,0.5145,0.5145,0.5145,0.5145,38.0,1729870199999
1729870200000,0.5246,0.5257,0.5033,0.5249,201.6,1729870499999
1729870500000,0.5249,0.5249,0.5249,0.5249,0.0,1729870799999
1729870800000,0.5249,0.5249,0.5249,0.5249,0.0,1729871099999
1729871100000,0.5249,0.5249,0.5249,0.5249,0.0,1729871399999
1729871400000,0.5249,0.5249,0.5249,0.5249,0.0,1729871699999
1729871700000,0.5249,0.5249,0.5249,0.5249,0.0,1729871999999
1729872000000,0.5249,0.5249,0.5249,0.5249,0.0,1729872299999
1729872300000,0.5249,0.5249,0.5249,0.5249,0.0,1729872599999
1729872600000,0.5249,0.5249,0.5249,0.5249,0.0,1729872899999
1729872900000,0.5249,0.5249,0.5249,0.5249,104.7,1729873199999
1729873200000,0.5249,0.5249,0.5249,0.5249,0.0,1729873499999
1729873500000,0.5249,0.5249,0.5249,0.5249,0.0,1729873799999
1729873800000,0.523,0.523,0.5014,0.5014,231171.1,1729874099999
1729874100000,0.5014,0.5014,0.5014,0.5014,0.0,1729874399999
1729874400000,0.5014,0.5014,0.5014,0.5014,0.0,1729874699999
1729874700000,0.5015,0.5241,0.5015,0.5241,503.0,1729874999999
1729875000000,0.5224,0.5224,0.5015,0.5015,218.1,1729875299999
1729875300000,0.5015,0.5015,0.5015,0.5015,0.0,1729875599999
1729875600000,0.5015,0.5015,0.5015,0.5015,0.0,1729875899999
1729875900000,0.5221,0.5228,0.5015,0.5015,288.0,1729876199999
1729876200000,0.523,0.523,0.5015,0.523,178.2,1729876499999
1729876500000,0.523,0.523,0.523,0.523,0.0,1729876799999
1729876800000,0.523,0.523,0.523,0.523,0.0,1729877099999
1729877100000,0.523,0.523,0.523,0.523,0.0,1729877399999
1729877400000,0.523,0.523,0.523,0.523,0.0,1729877699999
1729877700000,0.523,0.523,0.523,0.523,0.0,1729877999999
1729878000000,0.523,0.523,0.523,0.523,0.0,1729878299999
1729878300000,0.523,0.523,0.523,0.523,0.0,1729878599999
1729878600000,0.523,0.523,0.523,0.523,0.0,1729878899999
1729878900000,0.523,0.523,0.5015,0.5015,719375.3,1729879199999
1729879200000,0.5015,0.5015,0.5015,0.5015,0.0,1729879499999
1729879500000,0.5147,0.5147,0.5124,0.5124,371.6,1729879799999
1729879800000,0.504,0.5107,0.5012,0.5012,708319.8,1729880099999
1729880100000,0.5012,0.5012,0.5012,0.5012,0.0,1729880399999
1729880400000,0.5012,0.5012,0.5012,0.5012,0.0,1729880699999
1729880700000,0.5189,0.5192,0.5187,0.5192,38.8,1729880999999
1729881000000,0.5186,0.5186,0.5178,0.5185,48.5,1729881299999
1729881300000,0.5185,0.5185,0.5185,0.5185,0.0,1729881599999
1729881600000,0.5185,0.5185,0.5185,0.5185,0.0,1729881899999
1729881900000,0.5174,0.5177,0.5174,0.5177,59.7,1729882199999
1729882200000,0.5172,0.5222,0.5172,0.5222,79.6,1729882499999
1729882500000,0.5169,0.5169,0.5169,0.5169,10.0,1729882799999
1729882800000,0.5169,0.5169,0.5169,0.5169,0.0,1729883099999
1729883100000,0.5169,0.5169,0.5169,0.5169,0.0,1729883399999
1729883400000,0.5144,0.5148,0.5144,0.5148,194.3,1729883699999
1729883700000,0.5148,0.5148,0.5148,0.5148,0.0,1729883999999
1729884000000,0.5012,0.5012,0.5012,0.5012,1940.9,1729884299999
1729884300000,0.5012,0.5012,0.5012,0.5012,0.0,1729884599999
1729884600000,0.5012,0.5012,0.5012,0.5012,0.0,1729884899999
1729884900000,0.5012,0.5012,0.5012,0.5012,0.0,1729885199999
1729885200000,0.5012,0.5012,0.5012,0.5012,0.0,1729885499999
1729885500000,0.5012,0.5012,0.5012,0.5012,0.0,1729885799999
1729885800000,0.5012,0.5012,0.5012,0.5012,0.0,1729886099999
1729886100000,0.5012,0.5012,0.5012,0.5012,0.0,1729886399999
1729886400000,0.5012,0.5012,0.5012,0.5012,0.0,1729886699999
1729886700000,0.5012,0.5012,0.5012,0.5012,0.0,1729886999999
1729887000000,0.5162,0.5162,0.5012,0.5012,29703.8,1729887299999
1729887300000,0.5012,0.5012,0.5012,0.5012,0.0,1729887599999
1729887600000,0.5012,0.5012,0.5012,0.5012,0.0,1729887899999
1729887900000,0.5012,0.5012,0.5012,0.5012,0.0,1729888199999
1729888200000,0.5012,0.5012,0.5012,0.5012,0.0,1729888499999
1729888500000,0.5012,0.5012,0.5012,0.5012,0.0,1729888799999
1729888800000,0.5012,0.5012,0.5012,0.5012,0.0,1729889099999
1729889100000,0.5012,0.5012,0.5012,0.5012,0.0,1729889399999
1729889400000,0.5012,0.5012,0.5012,0.5012,0.0,1729889699999
1729889700000,0.5012,0.5012,0.5012,0.5012,0.0,1729889999999
1729890000000,0.5012,0.5012,0.5012,0.5012,0.0,1729890299999
1729890300000,0.5012,0.5012,0.5012,0.5012,0.0,1729890599999
1729890600000,0.5012,0.5012,0.5012,0.5012,0.0,1729890899999
1729890900000,0.5012,0.5012,0.5012,0.5012,0.0,1729891199999
1729891200000,0.5169,0.5169,0.5169,0.5169,194.3,1729891499999
1729891500000,0.5169,0.5169,0.5169,0.5169,0.0,1729891799999
1729891800000,0.5169,0.5169,0.5169,0.5169,125.1,1729892099999
1729892100000,0.5167,0.5176,0.5012,0.5012,617.4,1729892399999
1729892400000,0.5012,0.5012,0.5012,0.5012,0.0,1729892699999
1729892700000,0.5012,0.5012,0.5012,0.5012,0.0,1729892999999
1729893000000,0.5012,0.5012,0.5012,0.5012,0.0,1729893299999
1729893300000,0.5012,0.5012,0.5012,0.5012,0.0,1729893599999
1729893600000,0.5012,0.5012,0.5012,0.5012,199.5,1729893899999
1729893900000,0.5012,0.5012,0.5012,0.5012,0.0,1729894199999
1729894200000,0.5012,0.5012,0.5012,0.5012,0.0,1729894499999
1729894500000,0.5012,0.5012,0.5012,0.5012,0.0,1729894799999
1729894800000,0.5012,0.5012,0.5012,0.5012,0.0,1729895099999
1729895100000,0.5012,0.5012,0.5012,0.5012,0.0,1729895399999
1729895400000,0.5012,0.5012,0.5012,0.5012,0.0,1729895699999
1729895700000,0.5012,0.5012,0.5012,0.5012,0.0,1729895999999
1729896000000,0.5012,0.5012,0.5012,0.5012,0.0,1729896299999
1729896300000,0.5012,0.5012,0.5012,0.5012,0.0,1729896599999
1729896600000,0.5012,0.5012,0.5012,0.5012,0.0,1729896899999
1729896900000,0.5012,0.5012,0.5012,0.5012,0.0,1729897199999
1729897200000,0.5012,0.5012,0.5012,0.5012,0.0,1729897499999
1729897500000,0.5012,0.5012,0.5012,0.5012,0.0,1729897799999
1729897800000,0.5012,0.5081,0.5012,0.5012,422179.9,1729898099999
1729898100000,0.5012,0.5012,0.5012,0.5012,0.0,1729898399999
1729898400000,0.5012,0.5013,0.5003,0.5003,3280281.9,1729898699999
1729898700000,0.5003,0.5003,0.5003,0.5003,0.0,1729898999999
1729899000000,0.5003,0.5003,0.5003,0.5003,9500.0,1729899299999
1729899300000,0.5003,0.5003,0.5003,0.5003,0.0,1729899599999
1729899600000,0.5003,0.5003,0.5003,0.5003,0.0,1729899899999
1729899900000,0.5003,0.5003,0.5003,0.5003,0.0,1729900199999
1729900200000,0.5003,0.5003,0.5003,0.5003,0.0,1729900499999
1729900500000,0.5003,0.5003,0.5003,0.5003,0.0,1729900799999
1729900800000,0.5003,0.5003,0.5003,0.5003,0.0,1729901099999
1729901100000,0.5003,0.5003,0.5003,0.5003,63414.8,1729901399999
1729901400000,0.5003,0.5003,0.5003,0.5003,0.0,1729901699999
1729901700000,0.5003,0.5003,0.5003,0.5003,0.0,1729901999999
1729902000000,0.5003,0.5003,0.5003,0.5003,199.8,1729902299999
1729902300000,0.5003,0.5003,0.5003,0.5003,0.0,1729902599999
1729902600000,0.5003,0.5003,0.5003,0.5003,0.0,1729902899999
1729902900000,0.5003,0.5003,0.5003,0.5003,0.0,1729903199999
1729903200000,0.5003,0.5003,0.5003,0.5003,0.0,1729903499999
1729903500000,0.5044,0.5044,0.5003,0.5003,50.0,1729903799999
1729903800000,0.5003,0.5003,0.5003,0.5003,0.0,1729904099999
1729904100000,0.5003,0.5003,0.5003,0.5003,0.0,1729904399999
1729904400000,0.5003,0.5003,0.5003,0.5003,0.0,1729904699999
1729904700000,0.5003,0.5003,0.5003,0.5003,0.0,1729904999999
1729905000000,0.5003,0.5074,0.5003,0.5074,2058.2,1729905299999
1729905300000,0.5065,0.5072,0.5065,0.5072,39.6,1729905599999
1729905600000,0.5072,0.5072,0.5072,0.5072,0.0,1729905899999
1729905900000,0.5072,0.5072,0.5072,0.5072,0.0,1729906199999
1729906200000,0.5072,0.5072,0.5072,0.5072,0.0,1729906499999
1729906500000,0.5072,0.5072,0.5072,0.5072,0.0,1729906799999
1729906800000,0.5072,0.5072,0.5072,0.5072,0.0,1729907099999
1729907100000,0.5072,0.5072,0.5072,0.5072,0.0,1729907399999
1729907400000,0.5072,0.5072,0.5072,0.5072,0.0,1729907699999
1729907700000,0.5072,0.5072,0.5072,0.5072,0.0,1729907999999
1729908000000,0.5072,0.5072,0.5072,0.5072,10.0,1729908299999
1729908300000,0.5072,0.5072,0.5072,0.5072,0.0,1729908599999
1729908600000,0.5072,0.5072,0.5072,0.5072,0.0,1729908899999
1729908900000,0.5072,0.5072,0.5072,0.5072,0.0,1729909199999
1729909200000,0.5072,0.5072,0.5072,0.5072,0.0,1729909499999
1729909500000,0.5072,0.5072,0.5072,0.5072,0.0,1729909799999
1729909800000,0.5072,0.5072,0.5072,0.5072,0.0,1729910099999
1729910100000,0.5072,0.5072,0.5072,0.5072,0.0,1729910399999
1729910400000,0.5072,0.5072,0.5072,0.5072,0.0,1729910699999
1729910700000,0.5072,0.5072,0.5072,0.5072,0.0,1729910999999
1729911000000,0.5072,0.5072,0.5072,0.5072,0.0,1729911299999
1729911300000,0.5072,0.5072,0.5072,0.5072,0.0,1729911599999
1729911600000,0.5072,0.5072,0.5072,0.5072,0.0,1729911899999
1729911900000,0.5072,0.5072,0.5072,0.5072,0.0,1729912199999
1729912200000,0.5072,0.5072,0.5072,0.5072,0.0,1729912499999
1729912500000,0.5072,0.5072,0.5072,0.5072,0.0,1729912799999
1729912800000,0.5072,0.5072,0.5072,0.5072,0.0,1729913099999
1729913100000,0.5072,0.5072,0.5072,0.5072,0.0,1729913399999
1729913400000,0.5072,0.5072,0.5072,0.5072,0.0,1729913699999
1729913700000,0.5072,0.5072,0.5072,0.5072,0.0,1729913999999
1729914000000,0.5072,0.5072,0.5072,0.5072,0.0,1729914299999
1729914300000,0.5072,0.5072,0.5072,0.5072,0.0,1729914599999
1729914600000,0.5072,0.5072,0.5072,0.5072,0.0,1729914899999
1729914900000,0.5072,0.5072,0.5072,0.5072,0.0,1729915199999
1729915200000,0.5072,0.5072,0.5072,0.5072,0.0,1729915499999
1729915500000,0.5072,0.5072,0.5072,0.5072,12.0,1729915799999
1729915800000,0.5072,0.5072,0.5072,0.5072,0.0,1729916099999
1729916100000,0.5072,0.5072,0.5072,0.5072,0.0,1729916399999
1729916400000,0.5072,0.5072,0.5072,0.5072,0.0,1729916699999
1729916700000,0.5072,0.5072,0.5072,0.5072,0.0,1729916999999
1729917000000,0.5072,0.5072,0.5072,0.5072,0.0,1729917299999
1729917300000,0.5072,0.5072,0.5072,0.5072,0.0,1729917599999
1729917600000,0.5072,0.5072,0.5072,0.5072,0.0,1729917899999
1729917900000,0.5072,0.5072,0.5072,0.5072,0.0,1729918199999
1729918200000,0.5072,0.5072,0.5072,0.5072,0.0,1729918499999
1729918500000,0.5072,0.5072,0.5072,0.5072,0.0,1729918799999
1729918800000,0.5072,0.5072,0.5072,0.5072,0.0,1729919099999
1729919100000,0.5072,0.5072,0.5072,0.5072,0.0,1729919399999
1729919400000,0.5072,0.5072,0.5072,0.5072,0.0,1729919699999
1729919700000,0.5072,0.5072,0.5072,0.5072,0.0,1729919999999
1729920000000,0.5657,0.5657,0.5657,0.5657,80.1,1729920299999
1729920300000,0.5657,0.5657,0.5657,0.5657,8.9,1729920599999
1729920600000,0.5657,0.5657,0.5657,0.5657,0.0,1729920899999
1729920900000,0.5657,0.5657,0.5657,0.5657,0.0,1729921199999
1729921200000,0.5657,0.5657,0.5657,0.5657,0.0,1729921499999
1729921500000,0.5657,0.5657,0.5657,0.5657,0.0,1729921799999
1729921800000,0.5657,0.5657,0.5657,0.5657,0.0,1729922099999
1729922100000,0.5657,0.5657,0.5657,0.5657,0.0,1729922399999
1729922400000,0.5657,0.5657,0.5657,0.5657,0.0,1729922699999
1729922700000,0.5657,0.5657,0.5657,0.5657,0.0,1729922999999
1729923000000,0.5657,0.5657,0.5657,0.5657,0.0,1729923299999
1729923300000,0.5657,0.5657,0.5657,0.5657,0.0,1729923599999
1729923600000,0.5657,0.5657,0.5657,0.5657,0.0,1729923899999
1729923900000,0.5657,0.5657,0.5657,0.5657,0.0,1729924199999
1729924200000,0.5657,0.5657,0.5657,0.5657,0.0,1729924499999
1729924500000,0.5657,0.5657,0.5657,0.5657,0.0,1729924799999
1729924800000,0.5657,0.5657,0.5657,0.5657,0.0,1729925099999
1729925100000,0.5134,0.5161,0.5134,0.5161,77.8,1729925399999
1729925400000,0.5161,0.5161,0.5161,0.5161,0.0,1729925699999
1729925700000,0.5161,0.5161,0.5161,0.5161,0.0,1729925999999
1729926000000,0.5161,0.5161,0.5161,0.5161,0.0,1729926299999
1729926300000,0.5161,0.5161,0.5161,0.5161,0.0,1729926599999
1729926600000,0.5161,0.5161,0.5161,0.5161,0.0,1729926899999
1729926900000,0.5161,0.5161,0.5161,0.5161,0.0,1729927199999
1729927200000,0.5161,0.5161,0.5161,0.5161,0.0,1729927499999
1729927500000,0.5161,0.5161,0.5161,0.5161,0.0,1729927799999
1729927800000,0.5161,0.5161,0.5161,0.5161,0.0,1729928099999
1729928100000,0.5161,0.5161,0.5161,0.5161,0.0,1729928399999
1729928400000,0.5161,0.5161,0.5161,0.5161,0.0,1729928699999
1729928700000,0.5161,0.5161,0.5161,0.5161,0.0,1729928999999
1729929000000,0.5161,0.5161,0.5161,0.5161,0.0,1729929299999
1729929300000,0.5657,0.5657,0.5657,0.5657,2906.4,1729929599999
1729929600000,0.5657,0.5657,0.5657,0.5657,0.0,1729929899999
1729929900000,0.5072,0.5072,0.5072,0.5072,10.0,1729930199999
1729930200000,0.5072,0.5072,0.5072,0.5072,0.0,1729930499999
1729930500000,0.5072,0.5072,0.5072,0.5072,0.0,1729930799999
1729930800000,0.5072,0.5072,0.5072,0.5072,0.0,1729931099999
1729931100000,0.5072,0.5072,0.5072,0.5072,0.0,1729931399999
1729931400000,0.5072,0.5072,0.5072,0.5072,0.0,1729931699999
1729931700000,0.5072,0.5072,0.5072,0.5072,0.0,1729931999999
1729932000000,0.5072,0.5072,0.5072,0.5072,0.0,1729932299999
1729932300000,0.5072,0.5072,0.5072,0.5072,394.3,1729932599999
1729932600000,0.5072,0.5072,0.5072,0.5072,0.0,1729932899999
1729932900000,0.5072,0.5072,0.5072,0.5072,0.0,1729933199999
1729933200000,0.5072,0.5072,0.5072,0.5072,0.0,1729933499999
1729933500000,0.5072,0.5072,0.5072,0.5072,0.0,1729933799999
1729933800000,0.5072,0.5072,0.5072,0.5072,0.0,1729934099999
1729934100000,0.5072,0.5072,0.5072,0.5072,0.0,1729934399999
1729934400000,0.5072,0.5072,0.5072,0.5072,0.0,1729934699999
1729934700000,0.5657,0.5657,0.5657,0.5657,364.6,1729934999999
1729935000000,0.5657,0.5657,0.5657,0.5657,0.0,1729935299999
1729935300000,0.5657,0.5657,0.5657,0.5657,142.2,1729935599999
1729935600000,0.5657,0.5657,0.5657,0.5657,0.0,1729935899999
1729935900000,0.5657,0.5657,0.5657,0.5657,0.0,1729936199999
1729936200000,0.5657,0.5657,0.5657,0.5657,0.0,1729936499999
1729936500000,0.5657,0.5657,0.5657,0.5657,0.0,1729936799999
1729936800000,0.5657,0.5657,0.5072,0.5072,34435.0,1729937099999
1729937100000,0.5072,0.5072,0.5072,0.5072,0.0,1729937399999
1729937400000,0.5072,0.5072,0.5072,0.5072,0.0,1729937699999
1729937700000,0.5072,0.5072,0.5072,0.5072,0.0,1729937999999
1729938000000,0.5657,0.5657,0.5657,0.5657,10.3,1729938299999
1729938300000,0.5657,0.5657,0.5003,0.5657,312045.6,1729938599999
1729938600000,0.5657,0.5657,0.5657,0.5657,0.0,1729938899999
1729938900000,0.5003,0.5003,0.5003,0.5003,1834.8,1729939199999
1729939200000,0.5003,0.5003,0.5003,0.5003,2000.0,1729939499999
1729939500000,0.5003,0.5003,0.5003,0.5003,0.0,1729939799999
1729939800000,0.5003,0.5003,0.5003,0.5003,0.0,1729940099999
1729940100000,0.5003,0.5003,0.5003,0.5003,4000.0,1729940399999
1729940400000,0.5003,0.5003,0.5003,0.5003,0.0,1729940699999
1729940700000,0.5003,0.5003,0.5003,0.5003,0.0,1729940999999
1729941000000,0.5003,0.5003,0.5003,0.5003,0.0,1729941299999
1729941300000,0.5003,0.5003,0.5003,0.5003,0.0,1729941599999
1729941600000,0.5004,0.5004,0.5004,0.5004,10219.3,1729941899999
1729941900000,0.5004,0.5004,0.5004,0.5004,0.0,1729942199999
1729942200000,0.5004,0.5004,0.5004,0.5004,10.0,1729942499999
1729942500000,0.5004,0.5004,0.5004,0.5004,0.0,1729942799999
1729942800000,0.5657,0.5657,0.5657,0.5657,22137.0,1729943099999
1729943100000,0.5004,0.5657,0.5004,0.5657,25274.9,1729943399999
1729943400000,0.5004,0.5004,0.5004,0.5004,12610.5,1729943699999
1729943700000,0.5149,0.5657,0.5149,0.5657,29713.8,1729943999999
1729944000000,0.5657,0.5657,0.5657,0.5657,7244.0,1729944299999
1729944300000,0.5657,0.5657,0.5004,0.5657,50787.3,1729944599999
1729944600000,0.5657,0.5657,0.5004,0.5004,27226.5,1729944899999
1729944900000,0.5657,0.5657,0.5657,0.5657,155.5,1729945199999
1729945200000,0.5657,0.5657,0.5657,0.5657,0.0,1729945499999
1729945500000,0.5657,0.5657,0.5657,0.5657,0.0,1729945799999
1729945800000,0.5657,0.5657,0.5657,0.5657,0.0,1729946099999
1729946100000,0.5656,0.5656,0.5656,0.5656,7655.7,1729946399999
1729946400000,0.5656,0.5656,0.5656,0.5656,62029.6,1729946699999
1729946700000,0.5655,0.5655,0.5006,0.5006,128822.2,1729946999999
1729947000000,0.5006,0.5006,0.5006,0.5006,4858.8,1729947299999
1729947300000,0.5656,0.5656,0.5656,0.5656,16361.8,1729947599999
1729947600000,0.5656,0.5656,0.5656,0.5656,0.0,1729947899999
1729947900000,0.5006,0.5006,0.5004,0.5004,359536.2,1729948199999
1729948200000,0.5004,0.5004,0.5004,0.5004,0.0,1729948499999
1729948500000,0.5004,0.5004,0.5004,0.5004,0.0,1729948799999
1729948800000,0.5004,0.5004,0.5004,0.5004,0.0,1729949099999
1729949100000,0.5004,0.5004,0.5004,0.5004,6241.2,1729949399999
1729949400000,0.5004,0.5004,0.5004,0.5004,0.0,1729949699999
1729949700000,0.5004,0.5004,0.5004,0.5004,0.0,1729949999999
1729950000000,0.5004,0.5004,0.5004,0.5004,0.0,1729950299999
1729950300000,0.5004,0.5004,0.5004,0.5004,0.0,1729950599999
1729950600000,0.5004,0.5004,0.5004,0.5004,0.0,1729950899999
1729950900000,0.5004,0.5004,0.5004,0.5004,0.0,1729951199999
1729951200000,0.5004,0.5004,0.5004,0.5004,0.0,1729951499999
1729951500000,0.5005,0.5005,0.5005,0.5005,50.0,1729951799999
1729951800000,0.5005,0.5005,0.5005,0.5005,0.0,1729952099999
1729952100000,0.5005,0.5005,0.5005,0.5005,0.0,1729952399999
1729952400000,0.5005,0.5005,0.5005,0.5005,199.8,1729952699999
1729952700000,0.5005,0.5005,0.5005,0.5005,10.0,1729952999999
1729953000000,0.5005,0.5005,0.5005,0.5005,199.8,1729953299999
1729953300000,0.5005,0.5005,0.5005,0.5005,0.0,1729953599999
1729953600000,0.5005,0.5005,0.5005,0.5005,0.0,1729953899999
1729953900000,0.5005,0.5005,0.5005,0.5005,85524.1,1729954199999
1729954200000,0.5095,0.5095,0.5005,0.5005,8200.3,1729954499999
1729954500000,0.5005,0.5005,0.5005,0.5005,0.0,1729954799999
1729954800000,0.5005,0.5299,0.5005,0.5299,497.9,1729955099999
1729955100000,0.5299,0.553,0.5299,0.553,584.1,1729955399999
1729955400000,0.553,0.553,0.5006,0.5006,315303.5,1729955699999
1729955700000,0.5006,0.5006,0.5006,0.5006,0.0,1729955999999
1729956000000,0.5006,0.5006,0.5006,0.5006,0.0,1729956299999
1729956300000,0.5006,0.5006,0.5006,0.5006,0.0,1729956599999
1729956600000,0.5006,0.5006,0.5006,0.5006,0.0,1729956899999
1729956900000,0.5006,0.5006,0.5006,0.5006,0.0,1729957199999
1729957200000,0.5071,0.5071,0.5071,0.5071,399.6,1729957499999
1729957500000,0.5071,0.5071,0.5071,0.5071,0.0,1729957799999
1729957800000,0.5071,0.5071,0.5071,0.5071,0.0,1729958099999
1729958100000,0.5006,0.5006,0.5006,0.5006,12924.9,1729958399999
1729958400000,0.5006,0.5006,0.5006,0.5006,19.9,1729958699999
1729958700000,0.5006,0.5006,0.5005,0.5005,8389.9,1729958999999
1729959000000,0.5005,0.5005,0.5005,0.5005,0.0,1729959299999
1729959300000,0.5005,0.5005,0.5005,0.5005,0.0,1729959599999
1729959600000,0.5005,0.5005,0.5005,0.5005,0.0,1729959899999
1729959900000,0.5005,0.5005,0.5005,0.5005,0.0,1729960199999
1729960200000,0.5005,0.5005,0.5005,0.5005,30.0,1729960499999
1729960500000,0.5005,0.5005,0.5005,0.5005,0.0,1729960799999
1729960800000,0.5005,0.5005,0.5005,0.5005,0.0,1729961099999
1729961100000,0.5005,0.5005,0.5005,0.5005,0.0,1729961399999
1729961400000,0.5005,0.5005,0.5005,0.5005,28.7,1729961699999
1729961700000,0.5113,0.5113,0.5005,0.5005,36836.3,1729961999999
1729962000000,0.5005,0.5005,0.5005,0.5005,0.0,1729962299999
1729962300000,0.5005,0.5005,0.5005,0.5005,0.0,1729962599999
1729962600000,0.5005,0.5005,0.5005,0.5005,0.0,1729962899999
1729962900000,0.5005,0.5005,0.5005,0.5005,0.0,1729963199999
1729963200000,0.5005,0.5005,0.5005,0.5005,0.0,1729963499999
1729963500000,0.5114,0.5114,0.5114,0.5114,584.1,1729963799999
1729963800000,0.5114,0.5114,0.5114,0.5114,0.0,1729964099999
1729964100000,0.5114,0.5114,0.5114,0.5114,0.0,1729964399999
1729964400000,0.5114,0.5114,0.5114,0.5114,0.0,1729964699999
1729964700000,0.5114,0.5114,0.5114,0.5114,0.0,1729964999999
1729965000000,0.5122,0.5122,0.5122,0.5122,3333.8,1729965299999
1729965300000,0.5122,0.5122,0.5122,0.5122,0.0,1729965599999
1729965600000,0.5122,0.5122,0.5122,0.5122,519.7,1729965899999
1729965900000,0.5122,0.5122,0.5122,0.5122,0.0,1729966199999
1729966200000,0.5122,0.5122,0.5122,0.5122,0.0,1729966499999
1729966500000,0.5122,0.5122,0.5003,0.5003,285611.1,1729966799999
1729966800000,0.5003,0.5003,0.5003,0.5003,0.0,1729967099999
1729967100000,0.5003,0.5003,0.5003,0.5003,499.7,1729967399999
1729967400000,0.5003,0.5003,0.5003,0.5003,0.0,1729967699999
1729967700000,0.5003,0.5003,0.5003,0.5003,0.0,1729967999999
1729968000000,0.5003,0.5003,0.5003,0.5003,0.0,1729968299999
1729968300000,0.563,0.563,0.563,0.563,9157.9,1729968599999
1729968600000,0.5003,0.513,0.5003,0.513,55705.1,1729968899999
1729968900000,0.513,0.513,0.513,0.513,0.0,1729969199999
1729969200000,0.513,0.513,0.513,0.513,6432.7,1729969499999
1729969500000,0.5646,0.5646,0.5646,0.5646,321.2,1729969799999
1729969800000,0.5131,0.5131,0.5003,0.5003,13306.9,1729970099999
1729970100000,0.5003,0.5003,0.5003,0.5003,0.0,1729970399999
1729970400000,0.5003,0.5003,0.5003,0.5003,0.0,1729970699999
1729970700000,0.5003,0.5003,0.5003,0.5003,0.0,1729970999999
1729971000000,0.5003,0.5003,0.5003,0.5003,0.0,1729971299999
1729971300000,0.5003,0.5003,0.5003,0.5003,0.0,1729971599999
1729971600000,0.5003,0.5003,0.5003,0.5003,0.0,1729971899999
1729971900000,0.5003,0.5003,0.5003,0.5003,0.0,1729972199999
1729972200000,0.5003,0.5003,0.5003,0.5003,0.0,1729972499999
1729972500000,0.5003,0.5003,0.5003,0.5003,0.0,1729972799999
1729972800000,0.5003,0.5003,0.5003,0.5003,0.0,1729973099999
